,cmpdname,isosmiles,target
849,Indole-2-carboxylic acid,C1=CC=C2C(=C1)C=C(N2)C(=O)O,1
850,Benzoxazole,c2ccc1ocnc1c2,0
851,1-[(2~{S})-2-methylmorpholin-4-yl]-2-pyrazol-1-yl-ethanone,C[C@H]1CN(CCO1)C(=O)CN2C=CC=N2,1
852,Nitroethane,CCN(=O)=O,0
853,1-(Furan-2-ylmethyl)urea,C1=COC(=C1)CNC(=O)N,1
854,XMC,CNC(=O)Oc1cc(C)cc(C)c1,0
855,"3,4-Dimethylpyridine",Cc1ccncc1C,0
856,Cyclic AMP,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,1
857,Pyridazine,c1ccnnc1,0
858,p-terphenyl,c1ccc(cc1)c2ccc(cc2)c3ccccc3,0
859,"2,7-dimethylquinoline",c2c(C)cc1nc(C)ccc1c2 ,0
860,Desidustat,C1CC1CON2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,1
861,Uridine-5'-diphosphate-glucose,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,1
862,"2,4-Dimethylpentane",CC(C)CC(C)C,0
863,n-Oleoylethanolamine,CCCCCCCC/C=C\\CCCCCCCC(=O)NCCO,1
864,"5-(1,4-Oxazepan-4-YL)pyridine-2-carbonitrile",C1CN(CCOC1)C2=CN=C(C=C2)C#N,1
865,4-(1H-benzimidazol-1-ylmethyl)benzonitrile,C1=CC=C2C(=C1)N=CN2CC3=CC=C(C=C3)C#N,1
866,2-Isopropyltoluene,CC(C)c1ccccc1C,0
867,Fingolimod,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,1
868,Sulfamethoxazole,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1
869,"2,3-Dimethylbutane",CC(C)C(C)C,0
870,Chlorothalonil,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,0
871,(S)-3-hydroxybutanoyl-CoA(4-),C[C@@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O,1
872,Angiotensin II,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N,1
873,1-Octyne ,CCCCCCC#C,0
874,Bacitracin zinc,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3C=NC=N3)CC4=CC=CC=C4.[Zn],1
875,5-Hydroxynicotinic acid,C1=C(C=NC=C1O)C(=O)O,1
876,"O,P'-DDD",ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,0
877,Pyrolan,CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0
878,Ceftriaxone sodium,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+].[Na+],1
879,Phorate,CCOP(=S)(OCC)SCSCC,0
880,1-(propan-2-yl)-1H-imidazole-4-sulfonamide,CC(C)N1C=C(N=C1)S(=O)(=O)N,1
881,"ethyl[(1-methyl-1H-1,2,3-triazol-4-yl)methyl]amine",CCNCC1=CN(N=N1)C,1
882,"2,2',3,3',4,4',5,5'-PCB",Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,0
883,Methyl propyl ether ,CCCOC,0
884,"2,3-Dihydrobenzofuran-5-Carboxylic Acid",C1COC2=C1C=C(C=C2)C(=O)O,1
885,Uridine-5'-monophosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,1
886,Edoxaban,CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C,1
887,N(1)-(5-phospho-D-ribosyl)glycinamide(1-),C([C@@H]1[C@H]([C@H](C(O1)NC(=O)C[NH3+])O)O)OP(=O)([O-])[O-],1
888,"[(2R,3S)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",C1[C@@H]([C@H](OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)O)O,1
889,Toremifene,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\\C2=CC=CC=C2)/C3=CC=CC=C3,1
890,RTI 12,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,0
891,Colchicine,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,1
892,Reverse Transcriptase inhibitor 1,CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,0
893,3-hydroxypropanoyl-CoA(4-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCO)O,1
894,7-Azaindole,C1=CC2=C(NC=C2)N=C1,1
895,(-)-Mefloquine,C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
896,"1,1,2-Trichlorotrifluoroethane",FC(F)(Cl)C(F)(Cl)Cl,0
897,Isopentyl acetate,CC(C)CCOC(=O)C,0
898,Prometon,COc1nc(NC(C)C)nc(NC(C)C)n1,0
899,CID 68746916,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na].[Na],1
900,"2,2',4,4',6,6'-PCB",Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,0
901,"S-[2-[3-[[(2R)-4-[[[(2R,4S,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-hydroxybenzenecarbothioate",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1C([C@@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O,1
902,Amoxicillin sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)[O-])C.[Na+],1
903,CID 23724459,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O,1
904,p-Bromoacetanilide,CC(=O)Nc1ccc(Br)cc1,0
905,Phoxim,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,0
906,Liothyronine sodium,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)[O-])N)I)I)O.[Na+],1
907,chloroacetamide,NC(=O)CCl ,0
908,metharbital,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,0
909,3-Fluoro-L-phenylalanine,C1=CC(=CC(=C1)F)C[C@@H](C(=O)O)N,1
910,Methylprednisolone sodium succinate,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],1
911,"1-Benzimidazoleacetamide,N-methyl-(6CI)",CNC(=O)CN1C=NC2=CC=CC=C21,1
912,4-Chloro-1H-indole-2-carboxylic acid,C1=CC2=C(C=C(N2)C(=O)O)C(=C1)Cl,1
913,(2R)-2-(3-chlorophenyl)-N-(4-methylpyridin-3-yl)propanamide,CC1=C(C=NC=C1)NC(=O)[C@H](C)C2=CC(=CC=C2)Cl,1
914,"1,2-Dibromoethane",BrCCBr,0
915,"(2S,4R)-1-(2-(3-Acetyl-5-(2-methylpyrimidin-5-yl)-1H-indazol-1-yl)acetyl)-N-(6-bromopyridin-2-yl)-4-fluoropyrrolidine-2-carboxamide",CC1=NC=C(C=N1)C2=CC3=C(C=C2)N(N=C3C(=O)C)CC(=O)N4C[C@@H](C[C@H]4C(=O)NC5=NC(=CC=C5)Br)F,1
916,Propyl butyrate,CCCC(=O)OC,0
917,9Z-octadecenoic acid (d5),[2H]C([2H])([2H])C([2H])([2H])CCCCCC/C=C\\CCCCCCCC(=O)O,1
918,4-Chlorotoluene,Cc1ccc(Cl)cc1,0
919,Cobicistat,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,1
920,"5-(1,2-Dihydroxyethyl)-4-hydroxyfuran-2,3-dione",C(C(C1=C(C(=O)C(=O)O1)O)O)O,1
921,1-(3-Fluoro-4-methylphenyl)methanesulfonamide,CC1=C(C=C(C=C1)CS(=O)(=O)N)F,1
922,Regadenoson,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,1
923,Oxycarboxin,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0
924,"(1R,2S)-2-[[(2S)-2-[[(1R,2S,4S)-2-bicyclo[2.2.1]heptanyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@H]3CC[C@@H]2C3,1
925,N-(2-chloropyridin-3-yl)acetamide,CC(=O)NC1=C(N=CC=C1)Cl,1
926,benodanil,c1c(NC(=O)c2ccccc2(I))cccc1,0
927,3-phosphonato-D-glyceroyl phosphate(4-),C([C@H](C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-],1
928,"2,2',3,3',4,4'-PCB",Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,0
929,Berberine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,1
930,Midazolam,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,1
931,"5,6,7,8-tetrahydro-2-naphthol",Oc2ccc1CCCCc1c2 ,0
932,Lysine Nz-Carboxylic Acid,C(CCNC(=O)O)C[C@@H](C(=O)O)N,1
933,Isopropyl acetate,CC(C)OC(=O)C,0
934,4-Bromo-2-hydroxypyridine,C1=CNC(=O)C=C1Br,1
935,4-Methylzymosterol intermediate 2,C[C@@H]1[C@H]2CCC3=C([C@]2(CCC1=O)C)CC[C@]4([C@@H]3CC[C@@H]4[C@H](C)CCC=C(C)C)C,1
936,coenzyme II,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,1
937,Cadmium ion,[Cd+2],1
938,Apremilast,CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,1
939,Menadione,CC2=CC(=O)c1ccccc1C2=O ,0
940,"3-[20-(2-Carboxyethyl)-22,22-dichloro-9,14-bis(ethenyl)-5,10,15,19-tetramethyl-21,23,24,25-tetraza-22-stannahexacyclo[9.9.3.13,6.113,16.08,23.018,21]pentacosa-1,3(25),4,6,8,10,12,14,16(24),17,19-undecaen-4-yl]propanoic acid",CC1=C(C2=NC1=CC3=C(C(=C4N3[Sn](N5C(=CC6=NC(=C4)C(=C6C)C=C)C(=C(C5=C2)CCC(=O)O)C)(Cl)Cl)C)C=C)CCC(=O)O,1
941,Methanol,CO,0
942,3-(1-methyl-1H-indol-3-yl)propanoic acid,CN1C=C(C2=CC=CC=C21)CCC(=O)O,1
943,Ethyl heptanoate,CCCCCCC(=O)OCC,0
944,Tetradecane,CCCCCCCCCCCCCC,0
945,(2R)-3-ammonio-2-methylpropanoate,C[C@H](C[NH3+])C(=O)[O-],1
946,Aspirin,CC(=O)OC1=CC=CC=C1C(=O)O,1
947,Bromelain,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2NC(=O)C)O)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)NC(=O)C)O)O)O,1
948,Rosuvastatin,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,1
949,"1,2-Dichlorobenzene",Clc1ccccc1Cl,0
950,Rotenone,COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,0
951,N-[3-(2-oxopyrrolidin-1-yl)phenyl]acetamide,CC(=O)NC1=CC(=CC=C1)N2CCCC2=O,1
952,"1,2-Diethylbenzene",CCc1ccccc1CC,0
953,Fluorene ,C1c2ccccc2c3ccccc13,0
954,1-aminoacridine,Nc2cccc3nc1ccccc1cc23 ,0
955,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide,CCN1C=C(C=N1)NC(=O)C2CCC2,1
956,1-Iodobutane,CCCCI,0
957,Cyclopropyl-5-spirobarbituric acid,O=C2NC(=O)C1(CC1)C(=O)N2 ,0
958,Prostacyclin (not favourable),CCCCC[C@@H](C=C[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O,1
959,2-Chloronapthalene,Clc1ccc2ccccc2c1,0
960,1-Hexyne ,CCCCC#C,0
961,Ametryn,CCNc1nc(NC(C)C)nc(SC)n1,0
962,Niridazole,O=C1NCCN1c2ncc(s2)N(=O)=O,0
963,Cholanthrene,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,0
964,Guanine,C1=NC2=C(N1)C(=O)NC(=N2)N,1
965,3-Methylbutan-1-ol,CC(C)CCO,0
966,Parathion,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,0
967,D-Sedoheptulose 7-phosphate,C([C@H]([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)OP(=O)([O-])[O-],1
968,Acrivastine and pseudoephedrine hydrochloride,CC1=CC=C(C=C1)/C(=C\\CN2CCCC2)/C3=CC=CC(=N3)/C=C/C(=O)O.C[C@@H]([C@H](C1=CC=CC=C1)O)NC.Cl,1
969,m-Chlorobromobenzene,Clc1cccc(Br)c1,0
970,RTI 16,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,0
971,S-formylglutathionate(1-),C(CC(=O)N[C@@H](CSC=O)C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],1
972,AdoMet,C[S+](CC[C@@H](C(=O)[O-])[NH3+])C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
973,ADP-D-ribose,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H](C(O4)O)O)O)O)O)N,1
974,4-Fumarylacetoacetate(2-),C(C(=O)CC(=O)[O-])C(=O)/C=C/C(=O)[O-],1
975,3-Oxohexadecanoyl-CoA,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
976,m-Chloroiodobenzene,Clc1cccc(I)c1,0
977,Pyridine,c1ccncc1,0
978,vitamin B12s,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O[C@H](C)CNC(=O)CC[C@@]\\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co],1
979,fensulfothion,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,0
980,2-deoxy-alpha-D-ribose 1-phosphate(2-),C1[C@@H]([C@H](O[C@@H]1OP(=O)([O-])[O-])CO)O,1
981,1-Chlorobutane,CCCCCl,0
982,4-Chlorophenol ,Oc1ccc(Cl)cc1,0
983,Chloroacetonitrile,ClCC#N,0
984,Boceprevir,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,1
985,"2,3',4,4'-PCB",Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,0
986,2-Butanone,CCC(=O)C,0
987,"(1r,2s,5s)-N-[(1s)-3-Amino-1-(Cyclobutylmethyl)-2,3-Dioxopropyl]-3-[(2s)-2-{[(Tert-Butylamino)carbonyl]amino}-3,3-Dimethylbutanoyl]-6,6-Dimethyl-3-Azabicyclo[3.1.0]hexane-2-Carboxamide",CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC3CCC3)C(=O)C(=O)N)C,1
988,3-Methylcholanthrene,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,0
989,"1,1-Diethoxyethane ",CCOC(C)OCC,0
990,(S)-climbazole,CC(C)(C)C(=O)[C@@H](N1C=CN=C1)OC2=CC=C(C=C2)Cl,1
991,3-Ketostearoyl-coenzyme A,CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1
992,5-Phosphoribosyl 1-pyrophosphate,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])[O-])O)O)OP(=O)([O-])[O-],1
993,Essential amino acids,CC[C@H](C)[C@@H](C(=O)O)N.C[C@H]([C@@H](C(=O)O)N)O.CC(C)C[C@@H](C(=O)O)N.CC(C)[C@@H](C(=O)O)N.CSCC[C@@H](C(=O)O)N.C1=CC=C(C=C1)C[C@@H](C(=O)O)N.C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N.C(CCN)C[C@@H](C(=O)O)N,1
994,"(4S,5'S,6R,6'R,8R,10E,12S,13S,14E,16E,20R,21R,24S)-6'-[(2S)-butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4(C(C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
995,(4-Fluoro-2-methylphenyl)methanesulfonamide,CC1=C(C=CC(=C1)F)CS(=O)(=O)N,1
996,Isofenphos,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0
997,"N-(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)methanesulfonamide",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NS(=O)(=O)C,1
998,"ethyl (4R)-4-[[(2S)-4-methyl-2-[[(2S,3R)-3-[(2-methylpropan-2-yl)oxy]-2-(phenylmethoxycarbonylamino)butanoyl]amino]pentanoyl]amino]-5-[(3S)-2-oxopyrrolidin-3-yl]pentanoate",CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)OC(C)(C)C)NC(=O)OCC2=CC=CC=C2,1
999,Pyridoxine,CC1=NC=C(C(=C1O)CO)CO,1
1000,DDT,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0
1001,"9Z,12Z-Octadecadienoic-9,10,12,13-D4acid",[2H]/C(=C(\\[2H])/C/C(=C(/[2H])\\CCCCCCCC(=O)O)/[2H])/CCCCC,1
1002,theobromine,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,0
1003,4-Heptanone,CCCC(=O)CCC,0
1004,Methazole,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,0
1005,L-arabinitol,C([C@@H](C([C@H](CO)O)O)O)O,1
1006,3'-O-phosphonatoadenosine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])[O-])O)N,1
1007,"5,5-Dimethylbarbituric acid",O=C1NC(=O)NC(=O)C1(C)C,0
1008,Ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,1
1009,Heme arginate,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C.C(C[C@@H](C(=O)O)N)CN=C(N)N.[Fe+2],1
1010,"2,3-Dimethoxy-5-methyl-6-(3-methylbut-2-enyl)benzene-1,4-diol",CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)C,1
1011,4-Ethyltoluene,CCc1ccc(C)cc1,0
1012,Ceftriaxone,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)O,1
1013,m-Nitroaniline,Nc1cccc(c1)N(=O)=O,0
1014,Phenylhydrazine,NNc1ccccc1,0
1015,Hydrocortisone hemisuccinate,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)O)O)C)O,1
1016,Maltose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,1
1017,3-(4-chlorophenyl)-N-(pyridin-4-ylmethyl)adamantane-1-carboxamide,C1C2CC3(CC1CC(C2)(C3)C(=O)NCC4=CC=NC=C4)C5=CC=C(C=C5)Cl,1
1018,"(18Z)-1,14-dihydroxy-12-[(E)-1-(4-hydroxy-3-methoxycyclohexyl)prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone",CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(/C=C(\\C1)/C)CC=C)O)C)/C(=C/C4CCC(C(C4)OC)O)/C)O)C)OC)OC,1
1019,3-Methyl-2-butanone,CC(C)C(=O)C,0
1020,Fluvoxamine,COCCCC/C(=N\\OCCN)/C1=CC=C(C=C1)C(F)(F)F,1
1021,Quinoline,c1ccc2ncccc2c1,0
1022,Benomyl,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,0
1023,isocarbamid,C1N(C(=O)NCC(C)C)C(=O)NC1,0
1024,1-acetyl-N-(2-hydroxyphenyl)piperidine-4-carboxamide,CC(=O)N1CCC(CC1)C(=O)NC2=CC=CC=C2O,1
1025,Spermidine(3+),C(CC[NH2+]CCC[NH3+])C[NH3+],1
1026,Inosinic acid,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,1
1027,Cyclooctane,C1CCCCCCC1,0
1028,Isoprocarb,CNC(=O)Oc1ccccc1C(C)C,0
1029,3-Chlorophenol,Oc1cccc(Cl)c1,0
1030,Cholesterol-d7,[2H]C([2H])([2H])C([2H])(CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C([2H])([2H])[2H],1
1031,Metolcarb,c1ccccc1(OC(=O)NC),0
1032,"[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[(4Z,9Z,14Z)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate",CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC\\4(C(C5C6(C(C(C(=N6)/C(=C\\7/C(C(C(=N7)/C=C\\8/C(C(C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O,1
1033,(R)-5-Diphosphomevalonate,C[C@@](CCOP(=O)([O-])OP(=O)([O-])[O-])(CC(=O)[O-])O,1
1034,(3S)-3-amino-6-(diaminomethylideneazaniumyl)hex-1-en-2-olate,C=C([C@H](CCC[NH+]=C(N)N)N)[O-],1
1035,phenothrin,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,0
1036,"1,3-Benzenediol",Oc1cccc(O)c1,0
1037,2'-Deoxyadenosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,1
