,cmpdname,isosmiles,target
715,"N-(1H-1,3-benzodiazol-2-ylmethyl)butanamide",CCCC(=O)NCC1=NC2=CC=CC=C2N1,1
716,miconazole,C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0
717,ipsapirone,[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-],0
718,Heparin sodium,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O.[Na+],1
719,Zavegepant,CC1=CC(=CC2=C1NN=C2)C[C@H](C(=O)N3CCN(CC3)C4CCN(CC4)C)NC(=O)N5CCC(CC5)C6=CC7=CC=CC=C7NC6=O,1
720,(E)-hexadec-2-enoyl-CoA(4-),CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
721,Rabeximod,CC1=CC2=C(C=C1C)N=C3C(=N2)C4=C(N3CC(=O)NCCN(C)C)C=CC(=C4)Cl,1
722,2-methanesulfonyl-N-methylaniline,CNC1=CC=CC=C1S(=O)(=O)C,1
723,methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,0
724,norfenefrine,NCC(O)c1cccc(O)c1,0
725,"7-(furan-2-ylmethyl)-5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine",CC1=C(N(C2=NC=NC(=C12)N)CC3=CC=CO3)C,1
726,amineptine,C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-],0
727,milacemide,C(NCC(N)=O)CCCC,0
728,emylcamate,CCC(C)(CC)OC(N)=O,0
729,Bromocriptine,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,0
730,Myo-inositol hexakisphosphate(12-),C1(C(C(C(C(C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-],1
731,Pitavastatin,C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,1
732,GR94839_C,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F,0
733,5-amino-1-(5-phosphonato-D-ribosyl)imidazol-3-ium,C1=C([N+](=CN1)C2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)N,1
734,"N'-acetyl-4,5,6,7-tetrahydro-1-benzothiophene-2-carbohydrazide",CC(=O)NNC(=O)C1=CC2=C(S1)CCCC2,1
735,Arformoterol,C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O,1
736,vinyl-ether,C(=C)OC=C,0
737,"6-[4-(3,4-dichlorophenyl)piperazin-1-yl]carbonyl-1~{H}-pyrimidine-2,4-dione",C1CN(CCN1C2=CC(=C(C=C2)Cl)Cl)C(=O)C3=CC(=O)NC(=O)N3,1
738,ritipenem,[Na+].C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C([O-])=O)COC(N)=O,0
739,"2,6,8-Trihydroxypurin-7-ide",C12=C(NC(=O)N1)N=C(NC2=O)[O-],1
740,acetophenazine,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,0
741,epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,0
742,tymazoline,CC(C)c1ccc(C)cc1OCC2=NCCN2,0
743,harman,Cc1nccc2c1[nH]c3ccccc23,0
744,Thymoquinone,CC1=CC(=O)C(=CC1=O)C(C)C,1
745,metopimazine,C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4,0
746,Dactolisib,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,1
747,D-mannopyranose 6-phosphate(2-),C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)OP(=O)([O-])[O-],1
748,Adenine,C1=NC2=NC=NC(=C2N1)N,1
749,Inositol,C1(C(C(C(C(C1O)O)O)O)O)O,1
750,Triamterene,Nc1nc(N)c2nc(c3ccccc3)c(N)nc2n1,0
751,CID 68746916,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na].[Na],1
752,"[(2r,3r,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3-Hydroxy-4-(Phosphonooxy)tetrahydrofuran-2-Yl]methyl [(2r,3s,4r,5r)-3,4,5-Trihydroxytetrahydrofuran-2-Yl]methyl Dihydrogen Diphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)OP(=O)(O)O)N,1
753,Nalorphine,O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45,0
754,Coenzyme Q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C,1
755,carburazepam,C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3,0
756,"(3~{S})-3-[2-[4-(3,4-dimethylphenyl)piperazin-1-yl]ethyl]-2,3-dihydroisoindol-1-one",CC1=C(C=C(C=C1)N2CCN(CC2)CC[C@H]3C4=CC=CC=C4C(=O)N3)C,1
757,"(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate",CCCCCCCCCCCCCCC[C@H]([C@H](COP(=O)([O-])[O-])[NH3+])O,1
758,pyridazinone,O=C1C=CNN=C1,0
759,"(2S,5R,6R)-7-methyl-2,3,4,5,6,7-hexahydro-1H-2,6-methanoazocino[5,4-b]indol-5-ol",CN1C2=CC=CC=C2C3=C1[C@H]4C[C@@H](C3)NC[C@@H]4O,1
760,tiagabine,[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,0
761,(S)-3-methyl-2-oxovalerate,CC[C@H](C)C(=O)C(=O)[O-],1
762,2'-Deoxyinosine triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1
763,5-(acryloylamino)-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]benzamide,CC1=C(C=C(C=C1)NC(=O)C=C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
764,timelotem,C1=C(F)C=CC2=C1N4C(CN=C2C3=CC=CS3)CN(C)CC4,0
765,benzotriazol-1-yl 1H-indole-5-carboxylate,C1=CC=C2C(=C1)N=NN2OC(=O)C3=CC4=C(C=C3)NC=C4,1
766,"(2S,4R,5S)-5-(Hydroxymethyl)oxolane-2,4-diol",C1[C@H]([C@@H](O[C@@H]1O)CO)O,1
767,toloxychlorinol,C1=CC=CC(=C1OCC(COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O)C,0
768,Hydrocortisone hemisuccinate,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)O)O)C)O,1
769,dGTP trianion,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,1
770,fenpentadiol,C1=CC(=CC=C1C(CC(C)(C)O)(C)O)Cl,0
771,mebutamate,C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,0
772,15,O=N([O-])C1=C(CN=C1NCCSCc2ncccc2)Cc3ccccc3,0
773,ribavirin,NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,0
774,diltiazem,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,0
775,3'-O-phosphonatoadenosine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])[O-])O)N,1
776,Sn-glycerol 3-phosphate(2-),C([C@H](COP(=O)([O-])[O-])O)O,1
777,5-Phosphoribosyl-n-formylglycinamide,C([C@@H]1[C@H]([C@H](C(O1)NCC(=O)NC=O)O)O)OP(=O)(O)O,1
778,gamma-Aminobutyric acid,C(CC(=O)O)CN,1
779,1-47,NCCc1cn2c(n1)cccc2,0
780,Sulfabenz,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,1
781,Glatiramer acetate,C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N,1
782,1-[4-(Piperidine-1-carbonyl)piperidin-1-yl]ethanone,CC(=O)N1CCC(CC1)C(=O)N2CCCCC2,1
783,Prednisone,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,1
784,Teriflunomide,C/C(=C(\\C#N)/C(=O)NC1=CC=C(C=C1)C(F)(F)F)/O,1
785,Pentane,CCCCC,0
786,Butyl N-[3-[4-(imidazol-1-ylmethyl)phenyl]-5-(2-methylpropyl)thiophen-2-yl]sulfonylcarbamate,CCCCOC(=O)NS(=O)(=O)C1=C(C=C(S1)CC(C)C)C2=CC=C(C=C2)CN3C=CN=C3,1
787,Benzoic acid,C1=CC=C(C=C1)C(=O)O,1
788,fluoxetine,C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,0
789,"3-[(1,3-dimethyl-2,6-dioxo-2,3,6,9-tetrahydro-1H-purin-8-yl)sulfanyl]-N-{[2-(morpholin-4-yl)ethyl]sulfonyl}propanamide",CN1C2=C(C(=O)N(C1=O)C)NC(=N2)SCCC(=O)NS(=O)(=O)CCN3CCOCC3,1
790,N-[(4-phenyloxan-4-yl)methyl]acetamide,CC(=O)NCC1(CCOCC1)C2=CC=CC=C2,1
791,2-Phosphoglycerate(3-),C(C(C(=O)[O-])OP(=O)([O-])[O-])O,1
792,penamecillin,CC(=O)OCOC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc3ccccc3)C2=O,0
793,cefsumide,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3cccc(N[S](C)(=O)=O)c3)C2=O)C(O)=O,0
794,lorzafone,C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O,0
795,Salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,1
796,melphalan,NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,0
797,Lanosterol,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,1
798,6-Pyruvoyl tetrahydropteridine,CC(=O)C(=O)[C@H]1CNC2=C(N1)C(=O)NC(=N2)N,1
799,donepezil,[H+].C1=C(OC)C(=CC2=C1C(=O)C(C2)CC3CCN(CC3)CC4=CC=CC=C4)OC.[Cl-],0
800,S-adenosyl-L-homocysteine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N,1
801,skb-g,c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(N[C@@H](CC)c1ccccc1)=O,0
802,2-Hydroxy-3-methylbut-2-enoic acid,CC(=C(C(=O)O)O)C,1
803,Lopinavir/Ritonavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O.CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,1
804,(+)-Mefloquine,C1CCN[C@@H](C1)[C@@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
805,hydrocodone,COc1ccc2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5Oc1c2[C@]45CCN3C,0
806,6-Methylnicotinamide,CC1=NC=C(C=C1)C(=O)N,1
807,Regadenoson,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,1
808,erythro-4-hydroxy-L-glutamate(1-),C([C@@H](C(=O)[O-])[NH3+])[C@H](C(=O)[O-])O,1
809,Pectin,[C@@H]1([C@H]([C@H](O[C@H]([C@@H]1O)O)C(=O)O)O)O,1
810,2-Oxobutanoate,CCC(=O)C(=O)[O-],1
811,Lisinopril,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1
812,Tryptophan,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,1
813,cetocycline,CC(=O)C1=C(O)[C@]2(O)[C@@H](Cc3c(C)c4ccc(C)c(O)c4c(O)c3C2=O)[C@@H](N)C1=O,0
814,Saccharin,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,1
815,Melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,1
816,sameridine,C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2,0
817,Topotecan,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,0
818,(R)-5-Diphosphomevalonate,C[C@@](CCOP(=O)([O-])OP(=O)([O-])[O-])(CC(=O)[O-])O,1
819,tenoxicam,CN1C(=C(\O)Nc2ccccn2)/C(=O)c3sccc3[S]1(=O)=O,0
820,Clidiniumbromide,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4,0
821,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,0
822,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,1
823,GR89696_et,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OCC)CN1CCCC1)=O,0
824,Heme arginate,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C.C(C[C@@H](C(=O)O)N)CN=C(N)N.[Fe+2],1
825,beta-D-Mannose,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O,1
826,metaglycodol,C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,0
827,Nicotinate,C1=CC(=CN=C1)C(=O)[O-],1
828,mezilamine,CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl,0
829,Doxazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,1
830,fasiplon,C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C3=NOC(=N3)C,0
831,Pentaethylene glycol,C(COCCOCCOCCOCCO)O,1
832,cetotiamine,C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,0
833,clindamycin,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,0
834,pargyline,C1=CC=CC=C1CN(CC#C)C,0
835,Zanubrutinib,C=CC(=O)N1CCC(CC1)[C@@H]2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N,1
836,3-Hydroxypicolinic acid,C1=CC(=C(N=C1)C(=O)O)O,1
837,13-cis-Retinal,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\\C=O)/C)/C,1
838,3-phosphonato-D-glycerate(3-),C([C@H](C(=O)[O-])O)OP(=O)([O-])[O-],1
839,Artecom,C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C.COC1=NC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NC4=CC(=C(C(=C4)CN5CCCC5)O)CN6CCCC6.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O,1
840,Vortioxetine,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C,1
841,clotixamide(clotixamide),CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,0
842,Acebutolol,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,0
843,centazolone,NN1C=Nc2cc3ccccc3cc2C1=O,0
844,pagoclone,C4=C3C(N(C1=CC=C2C(=N1)N=C(Cl)C=C2)C(=O)C3=CC=C4)CC(CCC(C)C)=O,0
845,piracetam,C(N1C(CCC1)=O)C(N)=O,0
846,D-Fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,1
847,cimepanol,CC(C(C1CCCCC1)O)C,0
848,chlorpromazine,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,0
849,acetaminosalol,C2=C(C(OC1=CC=C(C=C1)NC(C)=O)=O)C(=CC=C2)O,0
850,methitural,C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC,0
851,{[(2S)-1-oxo-1-(2-oxoimidazolidin-1-yl)propan-2-yl]sulfanyl}acetic acid,C[C@@H](C(=O)N1CCNC1=O)SCC(=O)O,1
852,1-(2-hydroxyethyl)-1H-pyrazole-4-carboxamide,C1=C(C=NN1CCO)C(=O)N,1
853,4-Methanesulfonamidobenzamide,CS(=O)(=O)NC1=CC=C(C=C1)C(=O)N,1
854,Chlordiazepoxide,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,1
855,NADPH,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1
856,N1-Protonated adenosine-5'-monophosphate,C1=[N+](C2=NC=NC(=C2N1)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,1
857,Salicylamide,C1=CC=C(C(=C1)C(=O)N)O,1
858,CID 16219160,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)O)O)C.[K],1
859,pridefine,[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-],0
860,biperiden,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,0
861,phenprobamate,NC(=O)OCCCc1ccccc1,0
862,Nicotinyl alcohol,OCc1cccnc1,0
863,l-Threonine,C[C@H]([C@@H](C(=O)O)N)O,1
864,5-[(carbamoylcarbamoyl)amino]-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]benzamide,CC1=C(C=C(C=C1)NC(=O)NC(=O)N)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
865,Tranexamic acid,C1CC(CCC1CN)C(=O)O,1
866,Thiophene-2-carbaldehyde,C1=CSC(=C1)C=O,1
867,Isoquercitrin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,1
868,1H-Indole-4-carboxamide,C1=CC(=C2C=CNC2=C1)C(=O)N,1
869,Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1
870,3-Hydroxypyruvate,C(C(=O)C(=O)[O-])O,1
871,3-Methylbut-3-enyl pyrophosphate,CC(=C)CCOP(=O)([O-])OP(=O)([O-])[O-],1
872,Quetiapine,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,1
873,vindesine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(N)=O)C1,0
874,sulfasalazine,OC(=O)C1=C\C(C=CC1=O)=N/Nc2ccc(cc2)[S](=O)(=O)Nc3ccccn3,0
875,Org12692,FC(F)(F)c1c(Cl)nc(N2CCNCC2)cc1,0
876,thiopropazate,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4,0
877,"1-(3,5-di-O-phosphono-alpha-L-xylofuranosyl)pyrimidine-2,4(1H,3H)-dione",C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,1
878,romergoline,[C@@H]25C(=C[C@@H](CN1CC(NC(C1)=O)=O)CN2C)C3=CC=CC4=C3C(=C[NH]4)C5,0
879,Unii-SJ5A8151JO,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,1
880,Tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,1
881,Tetramethylol-melamin-dioxy-propylen [German],C=CC(N(C1=NC(=NC(=N1)N(CO)CO)N(CO)CO)C(C=C)O)O,1
882,"1,8-Naphthyridine",C1=CC2=C(N=C1)N=CC=C2,1
883,octanoyl-CoA,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
884,pheneturide,C1=CC=CC=C1C(C(NC(N)=O)=O)CC,0
885,Galactitol,C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O,1
886,fludrocortisone-acetate,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,0
887,GR94839_D,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(ccc1)OC,0
888,glaziovine,COc1cc2CCN(C)C3CC4(C=CC(=O)C=C4)c(c1O)c23,0
889,metralindole,C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C,0
890,clofluperol,C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F,0
891,piperacillin,O.CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4)C(=O)C1=O,0
892,"[(2r,3s,4r,5r)-5-(6-Aminopurin-9-Yl)-3,4-Dihydroxy-Oxolan-2-Yl]methyl [hydroxy-[[(2r,3s,4r,5s)-3,4,5-Trihydroxyoxolan-2-Yl]methoxy]phosphoryl] Hydrogen Phosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N,1
893,ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,0
894,Isoflurane,FC(F)OC(Cl)C(F)(F)F,0
895,flutazolam,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2CCO)CCO3)C4=CC=CC=C4F,0
896,Favipiravir,C1=C(N=C(C(=O)N1)C(=O)N)F,1
897,"(R)-[2,8-bis(trifluoromethyl)-4-quinolyl]-[(2R)-2-piperidyl]methanol",C1CCN[C@H](C1)[C@@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
898,diphenhylhydantoin,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0
899,"P1-7-Methylguanosine-P3-adenosine-5',5'-triphosphate",CN1C=[N+](C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O,1
900,1H-Indazol-3-amine,C1=CC=C2C(=C1)C(=NN2)N,1
901,phenacetin,CCOc1ccc(NC(C)=O)cc1,0
902,2-(Isopropylamino)-1H-benzoimidazole,CC(C)NC1=NC2=CC=CC=C2N1,1
903,Flucloxacillin,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,0
904,"2-(1,2-Benzisoxazol-3-yl)acetic acid",C1=CC=C2C(=C1)C(=NO2)CC(=O)O,1
905,2-deoxy-alpha-D-ribose 1-phosphate(2-),C1[C@@H]([C@H](O[C@@H]1OP(=O)([O-])[O-])CO)O,1
906,4-Coumarate,C1=CC(=CC=C1/C=C/C(=O)O)[O-],1
907,Resveratrol,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
908,(S)-2-amino-3-cyclohexylpropanoic acid,C1CCC(CC1)C[C@@H](C(=O)O)N,1
909,Candesartan cilexetil,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,1
910,Saicar,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,1
911,moxiraprine,C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,0
912,Pirenzepine,CN1CCN(CC1)CC(=O)N2c3ccccc3C(=O)Nc4cccnc24,0
913,"7-Methyl-7h-pyrrolo[2,3-d]pyrimidin-4-amine",CN1C=CC2=C(N=CN=C21)N,1
914,1-[4-(3-Fluorobenzenesulfonyl)piperazin-1-yl]ethan-1-one,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)F,1
